,r1,r2,a1,a2
0,0.068592682338,-0.0263640973208,-0.0245686282607,0.0246837378145
1,-0.0181027547793,-0.123769088113,-0.0868923508019,0.363753416048
2,0.00168479211165,0.207550308293,0.159743813086,0.0899386648709
3,-0.364881264692,-0.114095945724,0.0902931158875,-0.113309383192
4,-0.165731818688,-0.0618505347744,0.314119915936,0.0333295660865
5,0.563245446428,0.0482294976677,0.314140727479,0.0601368840639
6,0.0933956657426,0.285533815268,-0.0811655142218,0.191570395253
7,0.147930490502,-0.080069760875,-0.0244479925875,-0.27257461003
8,-0.132489641806,0.237439478385,-0.100630998973,-0.11960205868
9,-0.0445920796225,-0.00636974027192,-0.0684362786044,0.100211943058
10,-0.168321749182,0.0160649776748,0.326868587237,0.125522084192
11,-0.303016105415,-0.0957838726798,-0.0312828498537,0.148523295962
12,0.00720864852293,-0.118177762459,0.241111475656,-0.206646089238
13,0.0479510684337,-0.0120175097242,0.253915759123,-0.225336975559
14,-0.274390997029,0.0630301335978,0.246677259315,-0.215065108929
15,0.0460279639524,-0.004569975659,0.0502547641269,-0.223627671625
16,-0.0896710971625,0.184773022733,0.145630871845,0.0516852983243
17,-0.174471346931,-0.296109393934,0.104493853771,-0.115126102623
18,-0.00796448056191,0.151308559628,0.305662132938,-0.210286704688
19,-0.246410679568,0.107164860514,-0.0634376417715,0.0953937492248
20,0.391785094499,-0.118685579528,0.0860110579875,-0.246829300817
21,0.126025600122,0.0102310878318,0.31338414355,-0.0570812941088
22,0.0421626378898,-0.0183859526687,-0.264877498285,-0.082742129698
23,0.26150341272,0.447580761427,-0.116525124613,0.0028426915573
24,0.125614822536,0.139754651222,0.15560481835,-0.260651260813
25,0.00983985994469,-0.123592779762,-0.09234060323,0.203126072229
26,0.214924885887,-0.0558806465501,0.415853490817,0.0807745744718
27,0.328129460073,0.10393812169,-0.324664572681,-0.0547952199079
28,0.0826815209859,0.114418375857,-0.0612926963985,0.0797541940108
29,0.34302537631,-0.0426332617976,-0.00856218971778,0.304742590108
30,-0.0425920565552,0.00265674224652,-0.065524884746,0.0917243837377
31,0.0959713631826,0.233702187557,0.154720824043,-0.285903379464
32,-0.352238649821,-0.215681326685,-0.0623510519015,0.091901315643
33,0.359367894263,-0.25047706643,-0.0310395998759,-0.289107216481
34,0.251061979264,-0.183772383679,-0.00905849154227,0.0319064798919
35,-0.16540667116,0.0817778710601,-0.27517163651,0.0556854766415
36,0.311666129305,0.0879629157815,0.230232514829,0.04480032231
37,0.0950613528561,0.137700946325,-0.0275641303292,-0.123701212022
38,-0.0181826385453,0.373564129792,0.0410676711269,0.100578958063
39,-0.0519925036049,-0.0045980597077,0.0224428715691,-0.465694470496
40,-0.221587151551,-0.464198999996,-0.177969074587,-0.119025585743
41,-0.48982032623,0.22603015024,-0.112973202412,-0.317959354431
42,-0.216264635672,-0.305371046463,0.197203353881,0.184903256354
43,-0.309792266394,-0.203069854753,-0.0787193103489,0.204207688314
44,0.0585447627558,-0.0198922934361,0.278339109942,-0.205801385939
45,-0.0481754967784,-0.0237475087125,0.00296861707413,0.172164949046
46,0.173398581851,-0.0340483070881,-0.370531699492,-0.19080261278
47,0.205265510268,-0.0413254875856,0.309800487114,0.0360849498827
48,0.0286441280674,-0.000867655813412,-0.306453486992,-0.0196829148552
49,0.126900711224,-0.0737399926205,0.160492644717,0.401670653182
50,0.0267323087653,-0.163545163088,-0.0600288509503,0.029485467065
51,-0.315857630814,0.00934915178499,0.244305425653,-0.204955809591
52,-0.025891451302,-0.128393041248,-0.370089893679,-0.0123468350343
53,0.226812127702,0.101808114579,-0.182618821835,-0.316038325917
54,0.186592724262,0.309373957289,-0.113236119675,-0.269467869811
55,0.0942229082742,0.015015278576,0.159100329522,0.0501830244986
56,0.189945976703,-0.275859844747,-0.100899436043,-0.366572611156
57,0.0570778420104,0.0326027599978,-0.0651812819626,-0.22799856499
58,-0.0652078782575,-0.0267824512062,0.0930859036738,-0.12521280016
59,0.116702118976,-0.235936893676,-0.0693538869385,-0.226583679763
60,-0.221319680736,0.385420216027,-0.00696374843566,0.299178096418
61,0.262585835952,-0.0515789575172,-0.0259613236361,0.0507519672891
62,-0.18421088167,0.145371060479,-0.0219438689476,0.0283511765501
63,-0.0398199424099,-0.00643336851045,-0.0855106853373,0.203179228337
64,0.153978947073,-0.0982620911834,-0.277838679591,0.383639336974
65,0.218659841493,0.149521652468,-0.101977480545,-0.159472240909
66,0.125326286488,0.00293031802555,0.0563715172057,-0.216216199586
67,0.0434833696045,-0.00162868787434,-0.185481906386,-0.0017193109692
68,-0.142890405435,0.0594729687949,-0.204118715232,-0.176539987691
69,-0.232808276997,-0.153597203397,0.0685804111138,0.232754870652
70,0.212432047206,-0.294325717167,0.267017738213,0.168530225137
71,-0.0218707761163,-0.120765775093,-0.0442583099123,0.179000047306
72,-0.245932523651,-0.0885427071724,0.00608806798792,-0.0672443203903
73,0.283735048184,-0.436295717245,-0.080677554804,0.179552276732
