,r1,r2,a1,a2
0,-0.495342043228,0.544901357612,0.38814019657,0.444055041163
1,-0.81943561324,-0.517163941877,1.77995125782,-0.309587977139
2,-0.605730598728,-0.800637012457,-1.30549667855,0.712938140514
3,-0.137560465781,-1.81633949572,-0.4451564727,-0.52214246475
4,-0.429075965073,-1.0323573891,-1.4759479704,0.0888254025373
5,1.82522189298,1.20388899693,-1.27812657366,-0.274970367845
6,1.26620287571,0.580952385339,0.0859463610146,1.53164380932
7,-0.999817564579,0.359031171918,0.339491135252,-1.24278147456
8,0.0361458013585,-1.47010891377,0.746112186829,-0.635409115471
9,-0.0220473203152,-0.121093708359,0.838935848801,1.19193668101
10,0.0486866920887,-0.964626046902,1.4125758097,-1.21033444887
11,0.204068962525,-1.44669909192,-0.578603783501,1.17635043479
12,-1.01097268799,-0.372078029732,0.105143513508,-1.30586654374
13,-0.0721138532305,0.518256063364,0.219417712434,-1.57686105336
14,1.07481081672,-1.35308247693,0.120509972534,-1.34787265442
15,0.378070533559,0.875683267055,-0.134202165404,-1.17809192417
16,0.956535436512,-0.193384023753,-0.0996156996438,-0.0858232177203
17,-0.623266770371,-1.53256454831,-0.565621968627,-0.492201583904
18,-0.357251832938,-0.52209565892,-0.0921805876952,-1.76904681038
19,-0.238871068927,-1.60195582442,0.616426206668,1.25770972857
20,-1.68589863608,-0.0122785336201,-0.414678975631,-1.30761873959
21,-0.349204278375,1.23557706695,-0.883662351622,-1.22756332344
22,-0.0883165542524,0.531683683297,-1.72446249449,0.339462988417
23,-1.81736524616,-1.18354527148,0.73936883666,-0.021604923524
24,-0.437171675041,0.737290994605,-1.23215013533,-0.750722033727
25,-0.880588333849,-0.372413175266,-0.0389936602689,1.65569216603
26,-1.11093287593,1.06579791893,-1.524308163,-0.714805752143
27,-1.26833209607,1.54494235713,-1.82206073137,0.451170711511
28,-0.0901067570029,0.732568779112,0.862962412329,1.08175942265
29,1.22681356455,0.811076404237,0.407479491822,1.65620686995
30,0.104766465024,-0.0331186689718,0.686303385355,1.02754076974
31,-1.24669555286,-0.713931504548,-1.16712247947,-1.0284610635
32,1.5456736735,-0.516531141097,0.637247854803,1.04598602677
33,0.724480910186,1.74156383578,0.358358344204,-1.25855643927
34,0.928969723682,1.4629451206,0.0610264438033,1.03303767594
35,0.0191981709115,-1.19854413949,1.85705407523,0.177743532715
36,-1.22221314957,1.14076846918,1.33119647762,-1.05467878818
37,-0.15398944467,0.827355906337,0.318742788925,-0.667278710511
38,-0.638524302838,-1.40281787212,0.751834426037,0.276510547728
39,0.166639396249,-0.0668076299283,0.482090786469,-1.74114416369
40,0.587684063803,-1.79448736654,-1.67621944919,0.694197691787
41,1.93633650303,-0.932608536943,0.31304043177,-1.48585199596
42,-0.394667764863,-1.72900180386,-1.0068354466,0.433543451209
43,1.41075152249,-0.508207156694,-0.155655280498,1.75048773056
44,-0.492807058423,0.567831065137,0.0683235375872,-1.4219073511
45,-0.105954866628,-0.181660506817,1.14957546226,0.939328095623
46,-0.938293360093,1.04846937557,-1.9642451695,-0.469373688534
47,-0.935254654137,1.02281488366,-1.2004522671,-0.388294956526
48,0.202490580921,0.668136655622,1.64974168469,-0.629593649142
49,-1.35793172255,0.39224408567,-1.68804574387,-0.425477184636
50,-1.16476663444,-0.444735901779,0.180987998212,1.10135969994
51,1.36026553573,-0.759111748703,0.101282343162,-1.47308837879
52,-0.929297633056,-0.58463472472,1.74499616363,-0.563117915528
53,-1.29807920861,0.207815967115,-1.64375762588,-0.654177709063
54,-1.55189937694,-0.771193669016,-1.24704282037,-1.31885991251
55,0.0768247258232,1.33132536161,0.278189638775,-0.195981068983
56,-1.52088713512,-0.515209265695,0.00291236532941,-1.89627485594
57,-0.791610750097,0.742793910707,0.0657578910865,-1.10001508844
58,-0.0694141987936,-0.363650274849,-0.47438632669,-0.698825459929
59,1.05743407469,0.827608140374,-0.686356971609,-1.31602229961
60,0.0464898841173,-1.73199366016,0.438938169111,1.64466377619
61,-1.28943169996,1.07643383194,0.192181901205,0.578895507836
62,1.49834423513,1.08908773579,0.415248877974,0.484265592554
63,-0.127520011201,-0.118178021268,0.0298197296585,1.59714700889
64,-1.09722375043,0.274137121817,1.90475521608,0.658822781421
65,0.543375199241,1.48896793233,1.22418945853,-1.01222656353
66,-0.0919267752883,1.23075315462,-0.214589967537,-1.07438971564
67,-0.0551136294921,0.520508975511,1.51239097255,0.0185547584648
68,0.298172933314,-0.753829588283,0.747734365273,-1.06580034256
69,1.734072681,-0.503874020005,-0.34411477841,1.21446248109
70,-1.47648079571,0.0618595382696,-1.30763650239,-0.141490276108
71,-0.94013232787,-0.552237465471,-0.495621075766,1.18227015791
72,-0.852332065203,-1.54728630796,-1.15238662217,0.691878862008
73,1.85224654377,-0.0560363169478,0.125573024098,1.52023763868
74,0.183071599977,-0.312887354102,-1.12917043926,-1.72690812769
75,1.56202264176,-0.0180750342468,-0.396595208328,-1.14129749017
76,-1.502111455,0.351589364061,-0.0592187299535,1.90220909763
77,-0.447986390451,-1.33531681796,1.75257296466,0.814203144854
78,-0.9438644778,-0.977855621907,-0.0698605264416,-0.785948686861
79,1.63299264017,-0.768551954612,-0.999987635587,-1.65794997029
80,1.58759659041,-0.0896257355024,0.51316752325,1.64632814382
81,0.72176316883,1.82272397862,-0.63107542407,0.446130294243
82,1.77907827408,0.655129342809,-0.342208905209,1.25185391889
83,-1.08627340273,-1.23312236188,1.37003755124,-1.30176109093
84,0.0249708482443,-0.473863085095,-0.781184839422,-0.811675249708
85,-0.913792707294,-0.452530799619,-0.734017274359,-1.80369656894
86,0.440393014378,-1.72027194867,0.232639517318,0.704044271519
87,-0.428699433916,-1.54987123184,1.39795074401,0.61723378982
88,0.892534272249,-0.857134810755,0.193479013926,-1.48350695031
89,-0.740413723339,-1.722051981,0.224283510226,1.67704611524
90,-0.00611990931373,0.734905317773,1.70114092556,-0.591841227417
91,-0.714712933468,0.721614642588,0.474833180381,-1.70035644933
92,1.42477334628,-1.16004616017,0.735661230763,-1.17828464114
93,1.40953177329,-1.07925049924,-0.0941103068512,-0.00581747931412
94,0.0423948867836,0.573491552136,1.16285215622,0.81302875609
95,0.188801196052,0.676224842108,0.713658116323,1.14493743001
96,-0.173322590376,0.490443127914,0.814175231801,-1.13223080201
97,-0.050642059248,0.551904567424,0.012164665321,1.15392955619
98,1.07093715182,1.28924858864,-1.29926915878,-1.06516183897
99,-0.952917532485,0.35351772138,-0.276665731121,1.13922727521
100,2.06819755891,-0.898572226468,0.497976268535,-0.802737974014
101,0.373368711805,-1.0392608547,-1.14548320096,0.553489148774
102,-1.00087926455,0.395509053182,-0.134504063967,-0.776161201768
103,1.30681091646,0.331108948222,-0.462585097529,1.15777582211
104,0.356076536745,-0.148079807865,-0.825385666106,-0.41918456481
105,-1.35244616994,-0.809334976949,-0.286772682803,-1.16643865036
106,1.80185892274,0.122116487195,2.05247373085,-0.0140887587245
107,0.0882326304248,-2.04118380001,0.333618800775,0.456940437233
108,0.360456963055,-0.6822278773,0.0309663439435,-0.954445785407
109,0.0975497474847,1.37796636321,-0.669531154601,-1.76573906801
110,0.334119769572,-1.17133734843,2.1080826243,0.354488416846
111,0.92000092836,-0.64731738866,1.15802655331,0.817325089403
112,0.550135281742,1.49368838482,1.85144831128,0.0081377234672
113,1.14217521957,0.353503103904,-0.4861409361,-0.470951535462
114,1.2050920427,1.16677597102,-1.18069401591,-0.384434113044
115,-0.900913522171,0.27710770723,0.553639339203,2.06088539895
116,-0.239638157461,0.601702121529,-0.381403004076,-1.1703989733
117,1.03528018073,-0.771529413755,-0.493232423334,0.0446302384597
118,-0.929405476961,1.0794191062,0.0147815095755,1.00836464003
119,-0.222819712931,-0.180693656872,-1.46462882473,-0.336829739695
120,1.55754532818,1.41565307382,-1.55637849883,-0.237296160426
121,-0.300322429509,-0.269289540446,-0.0632421782471,1.29141573255
122,-1.00852141695,-0.389761260895,0.295079444906,1.78972240671
123,1.33350338983,1.06027061787,0.650855259516,0.374550395454
124,0.168824495079,-1.52885527983,-0.293253435285,1.10063435003
125,-0.19665479926,-0.27500177382,1.30867933285,-1.20378520428
126,0.0530173418696,0.603853216226,-0.874857070179,0.187777269354
127,0.79651267316,0.799735028395,-0.52337146592,1.27488886111
128,1.00165519181,0.754526084694,-0.369113856271,1.08636937323
